Module	Section	Sample Name	Source
Bismark	m_bias	5_MR_PC_S18_R1_001_val_1	/data/user/pepinme/Giuditta/Results/5_MR_PC_S18_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	9R_MV_S18_R1_001_val_1	/data/user/pepinme/Giuditta/Results/9R_MV_S18_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	18_HS_S7_R1_001_val_1	/data/user/pepinme/Giuditta/Results/18_HS_S7_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	22_P_CE_S32_R1_001_val_1	/data/user/pepinme/Giuditta/Results/22_P_CE_S32_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	13_P_FM_S23_R1_001_val_1	/data/user/pepinme/Giuditta/Results/13_P_FM_S23_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	4_MR_CL_S17_R1_001_val_1	/data/user/pepinme/Giuditta/Results/4_MR_CL_S17_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	3PDR_S3_R1_001_val_1	/data/user/pepinme/Giuditta/Results/3PDR_S3_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	3_MR_MF_S16_R1_001_val_1	/data/user/pepinme/Giuditta/Results/3_MR_MF_S16_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	6_MR_PM_S19_R1_001_val_1	/data/user/pepinme/Giuditta/Results/6_MR_PM_S19_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	2RDAM_S12_R1_001_val_1	/data/user/pepinme/Giuditta/Results/2RDAM_S12_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	HS8_S8_R1_001_val_1	/data/user/pepinme/Giuditta/Results/HS8_S8_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	12_HS_S1_R1_001_val_1	/data/user/pepinme/Giuditta/Results/12_HS_S1_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	HS6_S6_R1_001_val_1	/data/user/pepinme/Giuditta/Results/HS6_S6_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	6AF_S1_R1_001_val_1	/data/user/pepinme/Giuditta/Results/6AF_S1_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	1AF_S1_R1_001_val_1	/data/user/pepinme/Giuditta/Results/1AF_S1_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	2HS_S7_R1_001_val_1	/data/user/pepinme/Giuditta/Results/2HS_S7_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	11R_GA_S20_R1_001_val_1	/data/user/pepinme/Giuditta/Results/11R_GA_S20_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	6R_FD_S15_R1_001_val_1	/data/user/pepinme/Giuditta/Results/6R_FD_S15_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	10R_SG_S19_R1_001_val_1	/data/user/pepinme/Giuditta/Results/10R_SG_S19_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	13_R_RF_S9_R1_001_val_1	/data/user/pepinme/Giuditta/Results/13_R_RF_S9_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	2MRPF_S10_R1_001_val_1	/data/user/pepinme/Giuditta/Results/2MRPF_S10_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	8R_BM_S17_R1_001_val_1	/data/user/pepinme/Giuditta/Results/8R_BM_S17_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	1PEM_S1_R1_001_val_1	/data/user/pepinme/Giuditta/Results/1PEM_S1_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	HS7_S7_R1_001_val_1	/data/user/pepinme/Giuditta/Results/HS7_S7_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	4RRS_S14_R1_001_val_1	/data/user/pepinme/Giuditta/Results/4RRS_S14_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	7AF_S2_R1_001_val_1	/data/user/pepinme/Giuditta/Results/7AF_S2_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	17_P_FA_S27_R1_001_val_1	/data/user/pepinme/Giuditta/Results/17_P_FA_S27_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	17_R_SN_S13_R1_001_val_1	/data/user/pepinme/Giuditta/Results/17_R_SN_S13_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	5AF_S5_R1_001_val_1	/data/user/pepinme/Giuditta/Results/5AF_S5_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	16_R_TG_S12_R1_001_val_1	/data/user/pepinme/Giuditta/Results/16_R_TG_S12_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	19_R_AG_S15_R1_001_val_1	/data/user/pepinme/Giuditta/Results/19_R_AG_S15_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	12_P_DGG_S22_R1_001_val_1	/data/user/pepinme/Giuditta/Results/12_P_DGG_S22_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	13_HS_S2_R1_001_val_1	/data/user/pepinme/Giuditta/Results/13_HS_S2_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	1HS_S6_R1_001_val_1	/data/user/pepinme/Giuditta/Results/1HS_S6_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	8PSN_S8_R1_001_val_1	/data/user/pepinme/Giuditta/Results/8PSN_S8_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	6PAG_S6_R1_001_val_1	/data/user/pepinme/Giuditta/Results/6PAG_S6_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	1RDAS_S11_R1_001_val_1	/data/user/pepinme/Giuditta/Results/1RDAS_S11_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	15_R_RN_S11_R1_001_val_1	/data/user/pepinme/Giuditta/Results/15_R_RN_S11_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	HS11_S11_R1_001_val_1	/data/user/pepinme/Giuditta/Results/HS11_S11_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	20_P_ES_S30_R1_001_val_1	/data/user/pepinme/Giuditta/Results/20_P_ES_S30_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	3RAM_S13_R1_001_val_1	/data/user/pepinme/Giuditta/Results/3RAM_S13_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	7PIL_S7_R1_001_val_1	/data/user/pepinme/Giuditta/Results/7PIL_S7_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	17_HS_S6_R1_001_val_1	/data/user/pepinme/Giuditta/Results/17_HS_S6_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	4AF_S4_R1_001_val_1	/data/user/pepinme/Giuditta/Results/4AF_S4_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	14_R_MM_S10_R1_001_val_1	/data/user/pepinme/Giuditta/Results/14_R_MM_S10_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	15_HS_S4_R1_001_val_1	/data/user/pepinme/Giuditta/Results/15_HS_S4_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	12_R_EU_S8_R1_001_val_1	/data/user/pepinme/Giuditta/Results/12_R_EU_S8_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	1MRLA_S9_R1_001_val_1	/data/user/pepinme/Giuditta/Results/1MRLA_S9_R1_001_val_1_bismark_bt2_pe.M-bias.txt
Bismark	methylation_extraction	3HS_S8_R1_001_val_1	/data/user/pepinme/Giuditta/Results/3HS_S8_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	7_MR_RC_S20_R1_001_val_1	/data/user/pepinme/Giuditta/Results/7_MR_RC_S20_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	18_P_CD_S28_R1_001_val_1	/data/user/pepinme/Giuditta/Results/18_P_CD_S28_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	4PSR_S4_R1_001_val_1	/data/user/pepinme/Giuditta/Results/4PSR_S4_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	9P_PA_S12_R1_001_val_1	/data/user/pepinme/Giuditta/Results/9P_PA_S12_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	23_P_FA_S33_R1_001_val_1	/data/user/pepinme/Giuditta/Results/23_P_FA_S33_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	5HS_S10_R1_001_val_1	/data/user/pepinme/Giuditta/Results/5HS_S10_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	10P_ER_S13_R1_001_val_1	/data/user/pepinme/Giuditta/Results/10P_ER_S13_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	9AF_S4_R1_001_val_1	/data/user/pepinme/Giuditta/Results/9AF_S4_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	HS10_S10_R1_001_val_1	/data/user/pepinme/Giuditta/Results/HS10_S10_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	16_HS_S5_R1_001_val_1	/data/user/pepinme/Giuditta/Results/16_HS_S5_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	19_P_CS_S29_R1_001_val_1	/data/user/pepinme/Giuditta/Results/19_P_CS_S29_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	8AF_S3_R1_001_val_1	/data/user/pepinme/Giuditta/Results/8AF_S3_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	18_R_GS_S14_R1_001_val_1	/data/user/pepinme/Giuditta/Results/18_R_GS_S14_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	11P_DS_S14_R1_001_val_1	/data/user/pepinme/Giuditta/Results/11P_DS_S14_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	10AF_S5_R1_001_val_1	/data/user/pepinme/Giuditta/Results/10AF_S5_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	HS9_S9_R1_001_val_1	/data/user/pepinme/Giuditta/Results/HS9_S9_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	14_P_SG_S24_R1_001_val_1	/data/user/pepinme/Giuditta/Results/14_P_SG_S24_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	4HS_S9_R1_001_val_1	/data/user/pepinme/Giuditta/Results/4HS_S9_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	5ROCA_S15_R1_001_val_1	/data/user/pepinme/Giuditta/Results/5ROCA_S15_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	21_P_ME_S31_R1_001_val_1	/data/user/pepinme/Giuditta/Results/21_P_ME_S31_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	5PAM_S5_R1_001_val_1	/data/user/pepinme/Giuditta/Results/5PAM_S5_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	8_MR_MA_S21_R1_001_val_1	/data/user/pepinme/Giuditta/Results/8_MR_MA_S21_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	16_P_CV_S26_R1_001_val_1	/data/user/pepinme/Giuditta/Results/16_P_CV_S26_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	14_HS_S3_R1_001_val_1	/data/user/pepinme/Giuditta/Results/14_HS_S3_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	2AF_S2_R1_001_val_1	/data/user/pepinme/Giuditta/Results/2AF_S2_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	6R_FD_S15_R1_001_val_1	/data/user/pepinme/Giuditta/Results/6R_FD_S15_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	15_P_SMR_S25_R1_001_val_1	/data/user/pepinme/Giuditta/Results/15_P_SMR_S25_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	2PSL_S2_R1_001_val_1	/data/user/pepinme/Giuditta/Results/2PSL_S2_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	10R_SG_S19_R1_001_val_1	/data/user/pepinme/Giuditta/Results/10R_SG_S19_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	9R_MV_S18_R1_001_val_1	/data/user/pepinme/Giuditta/Results/9R_MV_S18_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	18_HS_S7_R1_001_val_1	/data/user/pepinme/Giuditta/Results/18_HS_S7_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	22_P_CE_S32_R1_001_val_1	/data/user/pepinme/Giuditta/Results/22_P_CE_S32_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	13_P_FM_S23_R1_001_val_1	/data/user/pepinme/Giuditta/Results/13_P_FM_S23_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	3_MR_MF_S16_R1_001_val_1	/data/user/pepinme/Giuditta/Results/3_MR_MF_S16_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	HS11_S11_R1_001_val_1	/data/user/pepinme/Giuditta/Results/HS11_S11_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	2RDAM_S12_R1_001_val_1	/data/user/pepinme/Giuditta/Results/2RDAM_S12_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	HS8_S8_R1_001_val_1	/data/user/pepinme/Giuditta/Results/HS8_S8_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	12_HS_S1_R1_001_val_1	/data/user/pepinme/Giuditta/Results/12_HS_S1_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	HS6_S6_R1_001_val_1	/data/user/pepinme/Giuditta/Results/HS6_S6_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	6AF_S1_R1_001_val_1	/data/user/pepinme/Giuditta/Results/6AF_S1_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	1AF_S1_R1_001_val_1	/data/user/pepinme/Giuditta/Results/1AF_S1_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	2HS_S7_R1_001_val_1	/data/user/pepinme/Giuditta/Results/2HS_S7_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	11R_GA_S20_R1_001_val_1	/data/user/pepinme/Giuditta/Results/11R_GA_S20_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	2MRPF_S10_R1_001_val_1	/data/user/pepinme/Giuditta/Results/2MRPF_S10_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	17_HS_S6_R1_001_val_1	/data/user/pepinme/Giuditta/Results/17_HS_S6_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	13_R_RF_S9_R1_001_val_1	/data/user/pepinme/Giuditta/Results/13_R_RF_S9_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	7R_FV_S16_R1_001_val_1	/data/user/pepinme/Giuditta/Results/7R_FV_S16_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	8R_BM_S17_R1_001_val_1	/data/user/pepinme/Giuditta/Results/8R_BM_S17_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	1PEM_S1_R1_001_val_1	/data/user/pepinme/Giuditta/Results/1PEM_S1_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	HS7_S7_R1_001_val_1	/data/user/pepinme/Giuditta/Results/HS7_S7_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	4RRS_S14_R1_001_val_1	/data/user/pepinme/Giuditta/Results/4RRS_S14_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	13_HS_S2_R1_001_val_1	/data/user/pepinme/Giuditta/Results/13_HS_S2_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	17_P_FA_S27_R1_001_val_1	/data/user/pepinme/Giuditta/Results/17_P_FA_S27_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	17_R_SN_S13_R1_001_val_1	/data/user/pepinme/Giuditta/Results/17_R_SN_S13_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	4_MR_CL_S17_R1_001_val_1	/data/user/pepinme/Giuditta/Results/4_MR_CL_S17_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	16_R_TG_S12_R1_001_val_1	/data/user/pepinme/Giuditta/Results/16_R_TG_S12_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	19_R_AG_S15_R1_001_val_1	/data/user/pepinme/Giuditta/Results/19_R_AG_S15_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	7AF_S2_R1_001_val_1	/data/user/pepinme/Giuditta/Results/7AF_S2_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	15_R_RN_S11_R1_001_val_1	/data/user/pepinme/Giuditta/Results/15_R_RN_S11_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	1HS_S6_R1_001_val_1	/data/user/pepinme/Giuditta/Results/1HS_S6_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	6PAG_S6_R1_001_val_1	/data/user/pepinme/Giuditta/Results/6PAG_S6_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	1RDAS_S11_R1_001_val_1	/data/user/pepinme/Giuditta/Results/1RDAS_S11_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	12_P_DGG_S22_R1_001_val_1	/data/user/pepinme/Giuditta/Results/12_P_DGG_S22_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	3PDR_S3_R1_001_val_1	/data/user/pepinme/Giuditta/Results/3PDR_S3_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	5_MR_PC_S18_R1_001_val_1	/data/user/pepinme/Giuditta/Results/5_MR_PC_S18_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	20_P_ES_S30_R1_001_val_1	/data/user/pepinme/Giuditta/Results/20_P_ES_S30_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	3RAM_S13_R1_001_val_1	/data/user/pepinme/Giuditta/Results/3RAM_S13_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	7PIL_S7_R1_001_val_1	/data/user/pepinme/Giuditta/Results/7PIL_S7_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	6_MR_PM_S19_R1_001_val_1	/data/user/pepinme/Giuditta/Results/6_MR_PM_S19_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	8PSN_S8_R1_001_val_1	/data/user/pepinme/Giuditta/Results/8PSN_S8_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	4AF_S4_R1_001_val_1	/data/user/pepinme/Giuditta/Results/4AF_S4_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	5AF_S5_R1_001_val_1	/data/user/pepinme/Giuditta/Results/5AF_S5_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	14_R_MM_S10_R1_001_val_1	/data/user/pepinme/Giuditta/Results/14_R_MM_S10_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	15_HS_S4_R1_001_val_1	/data/user/pepinme/Giuditta/Results/15_HS_S4_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	12_R_EU_S8_R1_001_val_1	/data/user/pepinme/Giuditta/Results/12_R_EU_S8_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	1MRLA_S9_R1_001_val_1	/data/user/pepinme/Giuditta/Results/1MRLA_S9_R1_001_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	alignment	1MRLA_S9_R1_001_val_1	/data/user/pepinme/Giuditta/Results/1MRLA_S9_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	10R_SG_S19_R1_001_val_1	/data/user/pepinme/Giuditta/Results/10R_SG_S19_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	18_P_CD_S28_R1_001_val_1	/data/user/pepinme/Giuditta/Results/18_P_CD_S28_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	4PSR_S4_R1_001_val_1	/data/user/pepinme/Giuditta/Results/4PSR_S4_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	9P_PA_S12_R1_001_val_1	/data/user/pepinme/Giuditta/Results/9P_PA_S12_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	23_P_FA_S33_R1_001_val_1	/data/user/pepinme/Giuditta/Results/23_P_FA_S33_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	5HS_S10_R1_001_val_1	/data/user/pepinme/Giuditta/Results/5HS_S10_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	10P_ER_S13_R1_001_val_1	/data/user/pepinme/Giuditta/Results/10P_ER_S13_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	6R_FD_S15_R1_001_val_1	/data/user/pepinme/Giuditta/Results/6R_FD_S15_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	HS10_S10_R1_001_val_1	/data/user/pepinme/Giuditta/Results/HS10_S10_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	16_HS_S5_R1_001_val_1	/data/user/pepinme/Giuditta/Results/16_HS_S5_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	19_P_CS_S29_R1_001_val_1	/data/user/pepinme/Giuditta/Results/19_P_CS_S29_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	8AF_S3_R1_001_val_1	/data/user/pepinme/Giuditta/Results/8AF_S3_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	7R_FV_S16_R1_001_val_1	/data/user/pepinme/Giuditta/Results/7R_FV_S16_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	HS8_S8_R1_001_val_1	/data/user/pepinme/Giuditta/Results/HS8_S8_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	11P_DS_S14_R1_001_val_1	/data/user/pepinme/Giuditta/Results/11P_DS_S14_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	1RDAS_S11_R1_001_val_1	/data/user/pepinme/Giuditta/Results/1RDAS_S11_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	HS9_S9_R1_001_val_1	/data/user/pepinme/Giuditta/Results/HS9_S9_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	14_P_SG_S24_R1_001_val_1	/data/user/pepinme/Giuditta/Results/14_P_SG_S24_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	9AF_S4_R1_001_val_1	/data/user/pepinme/Giuditta/Results/9AF_S4_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	5ROCA_S15_R1_001_val_1	/data/user/pepinme/Giuditta/Results/5ROCA_S15_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	17_R_SN_S13_R1_001_val_1	/data/user/pepinme/Giuditta/Results/17_R_SN_S13_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	5PAM_S5_R1_001_val_1	/data/user/pepinme/Giuditta/Results/5PAM_S5_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	8_MR_MA_S21_R1_001_val_1	/data/user/pepinme/Giuditta/Results/8_MR_MA_S21_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	16_P_CV_S26_R1_001_val_1	/data/user/pepinme/Giuditta/Results/16_P_CV_S26_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	14_HS_S3_R1_001_val_1	/data/user/pepinme/Giuditta/Results/14_HS_S3_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	2AF_S2_R1_001_val_1	/data/user/pepinme/Giuditta/Results/2AF_S2_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	4HS_S9_R1_001_val_1	/data/user/pepinme/Giuditta/Results/4HS_S9_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	15_P_SMR_S25_R1_001_val_1	/data/user/pepinme/Giuditta/Results/15_P_SMR_S25_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	2PSL_S2_R1_001_val_1	/data/user/pepinme/Giuditta/Results/2PSL_S2_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	9R_MV_S18_R1_001_val_1	/data/user/pepinme/Giuditta/Results/9R_MV_S18_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	18_HS_S7_R1_001_val_1	/data/user/pepinme/Giuditta/Results/18_HS_S7_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	22_P_CE_S32_R1_001_val_1	/data/user/pepinme/Giuditta/Results/22_P_CE_S32_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	13_P_FM_S23_R1_001_val_1	/data/user/pepinme/Giuditta/Results/13_P_FM_S23_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	1HS_S6_R1_001_val_1	/data/user/pepinme/Giuditta/Results/1HS_S6_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	3_MR_MF_S16_R1_001_val_1	/data/user/pepinme/Giuditta/Results/3_MR_MF_S16_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	1AF_S1_R1_001_val_1	/data/user/pepinme/Giuditta/Results/1AF_S1_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	2RDAM_S12_R1_001_val_1	/data/user/pepinme/Giuditta/Results/2RDAM_S12_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	18_R_GS_S14_R1_001_val_1	/data/user/pepinme/Giuditta/Results/18_R_GS_S14_R1_001_val_1_bismark_bt2_PE_report.txt
Bismark	alignment	12_HS_S1_R1_001_val_1	/data/user/pepinme/Giuditta/Results/12_HS_S1_R1_001_val_1_bismark_bt2_PE_report.txt
